symbol,open,high,low,close,volume
Bitstamp:BTCUSD,49283.89,51914.68,49075.0,51501.19,2206.59644303
Bitstamp:BTCUSD,51521.89,55800.0,50428.64,55345.79,4441.90271751
Bitstamp:BTCUSD,55360.1,55360.32,53289.57,53787.6,2349.70121453
Bitstamp:BTCUSD,53816.16,56168.0,53623.02,53957.21,2217.75513685
Bitstamp:BTCUSD,53952.82,55512.05,53674.69,54976.92,1061.02324334
Bitstamp:BTCUSD,54984.49,56561.0,54129.43,54714.95,1735.42193508
Bitstamp:BTCUSD,54657.0,57855.79,54462.45,57485.2,1955.78560334
Bitstamp:BTCUSD,57490.0,57701.0,53909.0,55995.49,3224.83970306
Bitstamp:BTCUSD,56004.61,57773.89,54231.0,57374.55,3359.69683046
Bitstamp:BTCUSD,57395.84,58550.0,56830.56,57371.58,1879.45401231
Bitstamp:BTCUSD,57370.48,62944.94,56877.0,61657.35,4205.4230703
Bitstamp:BTCUSD,61703.45,62352.0,60100.27,60870.26,1263.44800176
Bitstamp:BTCUSD,60885.27,61712.0,58933.0,61538.97,1261.12996084
Bitstamp:BTCUSD,61519.52,62679.0,59013.0,62034.65,5754.5518416
Bitstamp:BTCUSD,62014.99,64499.0,61350.0,64241.61,3253.73979225
Bitstamp:BTCUSD,64282.2,67016.5,63529.0,65990.31,3070.68430005
Bitstamp:BTCUSD,66027.81,66664.1,61850.0,62219.44,3891.52853281
Bitstamp:BTCUSD,62207.51,63757.28,59953.74,60702.68,3159.42528548
Bitstamp:BTCUSD,60698.54,61737.38,59633.61,61338.76,1056.07965827
Bitstamp:BTCUSD,61306.64,61497.33,59510.0,60910.16,1204.84773547
Bitstamp:BTCUSD,60883.96,63733.93,60670.0,63101.43,1730.14621615
Bitstamp:BTCUSD,63101.43,63299.3,59830.0,60328.22,1965.54522515
Bitstamp:BTCUSD,60331.4,61489.0,58100.01,58465.9,3467.97204992
Bitstamp:BTCUSD,58471.06,62524.0,56425.0,60592.76,3769.75506439
Bitstamp:BTCUSD,60608.95,62971.54,60154.53,62301.59,3884.64236172
Bitstamp:BTCUSD,62278.92,62376.32,60660.02,61932.3,1542.31917477
Bitstamp:BTCUSD,61904.96,62438.85,60000.0,61359.44,1548.12901591
Bitstamp:BTCUSD,61356.57,62500.0,59500.0,60922.85,2507.39797107
Bitstamp:BTCUSD,60949.78,64300.0,60669.91,63260.0,3336.52681752
Bitstamp:BTCUSD,63260.0,63567.21,60018.46,62930.72,2148.47086339
Bitstamp:BTCUSD,62945.38,63136.82,60725.0,61457.25,1507.54272229
Bitstamp:BTCUSD,61430.02,62666.52,60769.17,61031.91,1569.40380218
Bitstamp:BTCUSD,61008.19,61609.5,60109.91,61542.44,1268.5118197
Bitstamp:BTCUSD,61542.43,63300.0,61396.57,63300.0,1115.66885061
